,patient_loc,responder_loc,duration_Responder,Indirect_Responder_loc,aed_loc,duration_AED,vector_loc,duration_Vector,prob_vec,prob_resp
151,"(4.684489, 50.882835)","(4.685177430476953, 50.8829527520117)",101.86,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",804.13,0.24364106277990882,0.5854486343033677
152,"(4.726309, 50.87565)","(4.72542136064064, 50.87476393687063)",158.17,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",735.2,0.2749908324196036,0.5651414900751581
153,"(4.683212, 50.859941)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1378.08,0.08892870269343217,0.08892870269343217
154,"(4.736432, 50.88761)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1922.7,0.03417442491194,0.03417442491194
155,"(4.742277, 50.900106)","(4.734454745736201, 50.900294504888855)",488.35,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5263.93,9.673780120131751e-05,0.03755733807765876
156,"(4.718493, 50.880397)","(4.7196820431586, 50.880898936793564)",72.55,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1045.39,0.15949960641270114,0.5372648980341933
157,"(4.711214, 50.861852)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1267.97,0.10789829405051737,0.10789829405051737
158,"(4.730244, 50.884706)","(4.730016929726645, 50.88521100927409)",58.4,"(4.733752377826338, 50.88169951092022)","(4.7346682, 50.8825443)",664.21,"(4.7243436, 50.8696549)",1792.98,0.042916955870336344,0.6635889029225875
159,"(4.682998, 50.880141)","(4.683300177026526, 50.880138101613866)",65.61,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",726.93,0.2790134396723272,0.6370334527051227
160,"(4.682664, 50.876783)","(4.680131357474694, 50.87671823272263)",121.8,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",684.55,0.30056967653178146,0.6067952676997624
161,"(4.72088, 50.926038)","(4.720763229201969, 50.927347182288194)",140.88,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5466.84,6.774106264080121e-05,0.05228067378238921
162,"(4.702607, 50.879351)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",593.0,0.35299086646578476,0.35299086646578476
163,"(4.690622, 50.893747)","(4.69061111816671, 50.89339866364732)",59.01,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1453.07,0.07795656954137171,0.44427059814165676
164,"(4.729997, 50.877687)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",959.69,0.1854029178461941,0.1854029178461941
165,"(4.723187, 50.878613)","(4.723772891817602, 50.878530323645606)",28.9,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1106.73,0.14321226315478452,0.5499583256917822
166,"(4.723929, 50.900058)","(4.723887610894125, 50.90019735692741)",5.68,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4402.57,0.0004390265110861515,0.10623830560744718
167,"(4.72362, 50.927434)","(4.723190772011063, 50.92583265527508)",173.64,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5575.36,5.5987613662049627e-05,0.04749574409833738
168,"(4.719678, 50.906116)","(4.721852396633389, 50.904380286290134)",178.06,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3316.15,0.00295815977984271,0.14871298132625363
169,"(4.704372, 50.859289)","(4.705012233870301, 50.85937686233139)",32.38,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1508.73,0.07069765701294972,0.44649202448645114
170,"(4.669474, 50.869034)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",996.18,0.17389551624716074,0.17389551624716074
171,"(4.695634, 50.851899)","(4.693506613993037, 50.854180186996324)",267.17,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2012.79,0.029174024471244498,0.2578640307366068
172,"(4.707979, 50.931268)","(4.707733611717215, 50.9312771719464)",1.67,"(4.705079690733169, 50.92594684028658)","(4.7063333, 50.9258595)",616.02,"(4.6658621, 50.8774603)",5939.37,2.9545332928415484e-05,0.7299279587721862
173,"(4.698013, 50.904175)","(4.697180755582533, 50.90342064379636)",130.19,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",3214.74,0.003534755779538895,0.16621099674634396
174,"(4.683453, 50.85504)","(4.684241866190145, 50.855482674391)",53.28,"(4.6782206373251585, 50.85826721925657)","(4.678102, 50.858007)",575.9399999999999,"(4.6998331, 50.8723536)",1695.87,0.05089644020979121,0.698450971198984
175,"(4.699488, 50.878176)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",311.33,0.5788579573133966,0.5788579573133966
176,"(4.719607, 50.887425)","(4.721841426597115, 50.887170795462325)",144.73,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1718.74,0.04889294282799129,0.34882017641188506
177,"(4.731497, 50.901784)","(4.734454745736201, 50.900294504888855)",257.98,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5206.29,0.00010704192429478114,0.05155831507818693
178,"(4.717874, 50.872904)","(4.717785676921982, 50.87270117685565)",47.97,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",467.33,0.44015185070363283,0.7429509248481823
179,"(4.692788, 50.871175)","(4.691976561675323, 50.87225284992123)",137.27,"(4.692166153349945, 50.86937557273653)","(4.692543, 50.86957)",397.22,"(4.6998331, 50.8723536)",607.64,0.3440318418969061,0.6886570955088653
180,"(4.695523, 50.848019)","(4.69265956793011, 50.85029068163697)",239.72,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2252.27,0.01915856362408107,0.23630584790862724
181,"(4.695764, 50.857137)","(4.698742731446106, 50.85839498495758)",254.25,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1515.31,0.06988547955397749,0.33734583610257746
182,"(4.708935, 50.874049)","(4.708688737107491, 50.87413004047)",21.97,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",759.96,0.2632907639028575,0.6615149574005614
183,"(4.713827, 50.923347)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5571.77,5.634167839750223e-05,5.634167839750223e-05
184,"(4.72914, 50.870343)","(4.727315691389126, 50.87035678047817)",103.62,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",381.91,0.5113825993367603,0.723805556245079
185,"(4.695404, 50.861681)","(4.695410231393496, 50.86208855413317)",66.58,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",959.61,0.18542896520509833,0.5653756961511931
186,"(4.700631, 50.887391)","(4.701418109105819, 50.888017795492324)",120.01,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",865.04,0.21892683879449978,0.5549065003455818
187,"(4.689678, 50.883706)","(4.690034804082487, 50.88349327085466)",24.24,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",697.49,0.29381691772788765,0.6808976083539265
188,"(4.660177, 50.853326)","(4.658620157605025, 50.85471942197804)",179.88,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2438.36,0.013818028643710737,0.23168050085599062
189,"(4.692501, 50.863164)","(4.693959491918393, 50.86298125754257)",101.22,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",872.85,0.21594487730418926,0.5658287390374245
190,"(4.687673, 50.858851)","(4.690435201926615, 50.8611146727714)",234.3,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1302.93,0.10147363400243134,0.385225451200441
191,"(4.712474, 50.880787)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1010.23,0.16965767268553478,0.16965767268553478
192,"(4.660733, 50.860373)","(4.65994244655832, 50.861798228164055)",146.06,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1702.27,0.05032764503284891,0.35116537828300975
193,"(4.709669, 50.882755)","(4.708984566761614, 50.88320570241076)",62.46,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",415.61,"(4.6953981, 50.8785355)",958.03,0.1859441510378273,0.7490435780462571
194,"(4.741327, 50.878681)","(4.740226901234646, 50.87955335505337)",88.91,"(4.733752377826338, 50.88169951092022)","(4.7346682, 50.8825443)",809.98,"(4.7243436, 50.8696549)",1482.3,0.07405616113793173,0.5932256656989086
195,"(4.713312, 50.869973)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",696.68,0.2942351305599079,0.2942351305599079
196,"(4.708507, 50.870767)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",699.23,0.292920543483951,0.292920543483951
197,"(4.701863, 50.859625)","(4.699296537844303, 50.86087716465398)",212.71,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1362.85,0.09133910108066938,0.38389233766590586
198,"(4.732477, 50.879019)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1107.78,0.14294845037655995,0.14294845037655995
199,"(4.726789, 50.881942)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1386.05,0.08769277973509965,0.08769277973509965
200,"(4.721417, 50.924703)","(4.722382436263486, 50.92585043572933)",102.68,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5337.59,8.500045803560645e-05,0.058552755559366926
201,"(4.65278, 50.8551)","(4.647034061029116, 50.84915729749494)",833.83,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2311.29,0.01727240558339042,0.10923537466016535
202,"(4.7403, 50.885966)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1915.54,0.03460681320998972,0.03460681320998972
203,"(4.738374, 50.887226)","(4.73932463379239, 50.88683300714597)",57.21,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2113.82,0.024431400048058622,0.31838102230601467
204,"(4.677547, 50.868746)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1052.43,0.15753996216060692,0.15753996216060692
205,"(4.708056, 50.880068)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",779.75,0.2542981957862731,0.2542981957862731
206,"(4.686584, 50.874373)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",822.68,0.2358325757851775,0.2358325757851775
207,"(4.730981, 50.873233)","(4.7316465431614025, 50.87611259192271)",358.54,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",599.31,0.34910117096119536,0.471504305949933
208,"(4.669665, 50.861828)","(4.672397477114477, 50.86218805752131)",171.43,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2123.85,0.024004862787844024,0.2746698857236125
209,"(4.708543, 50.923968)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5735.04,4.229762886696565e-05,4.229762886696565e-05
210,"(4.733924, 50.889842)","(4.734416059816993, 50.89160059081562)",183.78,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2063.65,0.026681438686112308,0.2788610177062667
211,"(4.698053, 50.878474)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",243.24,0.6523777390294123,0.6523777390294123
212,"(4.692073, 50.85568)","(4.692496158557794, 50.85625697856135)",84.24,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1554.68,0.06521723911577512,0.4088527897948961
213,"(4.684366, 50.88639)","(4.683859570993847, 50.88607245126595)",33.37,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1075.81,0.15120305569305437,0.5555502151762777
214,"(4.699978, 50.860946)","(4.699296537844303, 50.86087716465398)",33.21,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1183.66,0.1251156045439711,0.5260563376070605
215,"(4.684926, 50.876465)","(4.685066962286673, 50.87678095476985)",46.65,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",775.75,0.2560906829315331,0.6363236654134211
216,"(4.745663, 50.892849)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2690.92,0.008868242460306066,0.008868242460306066
217,"(4.701671, 50.866191)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",568.49,0.3685151978359084,0.3685151978359084
218,"(4.731611, 50.933334)","(4.732126383458787, 50.93269597682933)",79.69,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6736.72,7.284671460784884e-06,0.029617181649827837
219,"(4.697324, 50.865233)","(4.6956885966762405, 50.86581352853109)",113.48,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",708.11,0.28838835691089787,0.605840922766833
220,"(4.689973, 50.88131)","(4.691184246590444, 50.882076247420216)",103.76,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",494.63,0.4195491775438855,0.6834307402950317
221,"(4.732649, 50.873762)","(4.7316465431614025, 50.87611259192271)",296.13,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",749.08,0.26836939235413615,0.47239089967630765
222,"(4.735142, 50.877552)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1081.66,0.14965775036109016,0.14965775036109016
223,"(4.713676, 50.882053)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1093.48,0.14658346618781706,0.14658346618781706
224,"(4.727897, 50.895098)","(4.7308983301828045, 50.892978531811444)",308.63,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2616.92,0.010098847095730544,0.1801855126108802
225,"(4.721549, 50.876117)","(4.7219382135181815, 50.87647915978289)",23.3,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",742.76,0.27136433714856467,0.6662093242179684
226,"(4.691861, 50.880822)","(4.691743804415953, 50.88120435731391)",59.64,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",393.21,0.5013353004573438,0.7602816543135902
227,"(4.725861, 50.888984)","(4.725516090112125, 50.88810619345374)",117.67,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2007.03,0.029470605709630282,0.31168267724354565
228,"(4.704936, 50.925198)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5622.28,5.155960713226862e-05,5.155960713226862e-05
229,"(4.732664, 50.8752)","(4.734127976133106, 50.875883776641174)",91.45,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",848.44,0.2254024220782465,0.5799139333785541
230,"(4.725364, 50.891083)","(4.726256787566417, 50.88938492595495)",191.97,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2213.11,0.02052236154782165,0.2558562079232805
231,"(4.699163, 50.889995)","(4.699019483044156, 50.89161302392965)",129.67,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1204.63,0.12059220487789053,0.4614374383723535
232,"(4.713286, 50.874345)","(4.712105567258191, 50.874855786711514)",71.92,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",748.79,0.2685060922561132,0.6250600622447372
233,"(4.720269, 50.919753)","(4.71986896833384, 50.920786142344106)",127.08,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5116.5,0.00012532277200368136,0.06354227230547212
234,"(4.701821, 50.899052)","(4.705608533506419, 50.89588402840606)",372.9,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1971.43,0.03137173272978685,0.23077434966550717
235,"(4.714864, 50.88057)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1171.45,0.1278271564549218,0.1278271564549218
236,"(4.701669, 50.874459)","(4.701966229844416, 50.874300653561185)",6.28,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",261.2,0.6321241622779016,0.8689768850909549
237,"(4.691595, 50.887464)","(4.693241162881051, 50.88866087551388)",153.59,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",900.05,0.20587305555835214,0.5227518716355173
238,"(4.697233, 50.877625)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",158.36,0.7572350884418385,0.7572350884418385
239,"(4.711075, 50.879882)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",953.26,0.18750819036113273,0.18750819036113273
240,"(4.703266, 50.878595)","(4.703312998517241, 50.878660875588395)",16.37,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",314.28000000000003,"(4.6953981, 50.8785355)",517.49,0.4030410394072533,0.8352861632326759
241,"(4.722442, 50.926514)","(4.724925747768265, 50.928233580190025)",244.59,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5491.52,6.48679874384888e-05,0.045360014455681455
242,"(4.721426, 50.900153)","(4.720550077795152, 50.89900899389318)",188.75,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4382.64,0.0004546632578246202,0.08539315074319226
243,"(4.733287, 50.900281)","(4.731389569663785, 50.89941534276695)",186.55,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5154.42,0.00011724956993025143,0.05787094764902887
244,"(4.69687, 50.876261)","(4.697241862451623, 50.876043895819166)",23.89,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",373.29,0.5191821737957747,0.8030605496591311
245,"(4.70117, 50.880208)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",417.15,0.48069659616149996,0.48069659616149996
246,"(4.69888, 50.887002)","(4.700234105109557, 50.88717880890647)",101.41,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",850.67,0.22452149485855727,0.5721001236652097
247,"(4.70627, 50.879085)","(4.706615090575201, 50.87912976147429)",11.09,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",178.19,"(4.6953981, 50.8785355)",715.46,0.28469014266727183,0.900952242155292
248,"(4.709435, 50.902538)","(4.709151889441291, 50.90027311275614)",193.19,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",2428.36,0.014062817379724623,0.2290224878054224
249,"(4.690402, 50.88506)","(4.692433571969842, 50.884786451891735)",105.93,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",741.63,0.271903337200125,0.6012591173446336
250,"(4.698817, 50.86005)","(4.699313253036715, 50.85952492197087)",48.52,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1145.11,0.13387844716480152,0.5262971811620283
251,"(4.712911, 50.9092)","(4.712568149841918, 50.909243006561724)",10.15,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3047.02,0.004745334723750069,0.21024094591792916
252,"(4.733087, 50.878764)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1066.74,0.15363054645659457,0.15363054645659457
253,"(4.7059, 50.881708)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",710.43,0.2872158700080585,0.2872158700080585
254,"(4.708711, 50.854113)","(4.7025947071520955, 50.85679870438905)",388.41,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1850.99,0.03876047070435912,0.24062030331358839
255,"(4.73367, 50.889781)","(4.733961682732589, 50.88661072063431)",300.45,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2049.93,0.02733206571594108,0.24275019852467372
256,"(4.710557, 50.912646)","(4.709077845906834, 50.910158568500414)",322.3,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3395.61,0.0025729032642263527,0.11929712856577225
257,"(4.687251, 50.879641)","(4.688907958574188, 50.87934635386857)",119.23,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",738.96,0.273181160898798,0.5921608456472891
258,"(4.712741, 50.876974)","(4.712633835913695, 50.87676023728138)",16.63,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",608.43,"(4.6998331, 50.8723536)",976.79,0.17991844127120088,0.7191885334620014
259,"(4.700841, 50.874185)","(4.700551438181297, 50.873874544561)",23.31,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",213.96,0.6867976313153665,0.8713455158351042
260,"(4.737439, 50.863611)","(4.736999344099939, 50.86365482644015)",29.54,"(4.742147414229536, 50.86630244781038)","(4.7433965, 50.8674498)",956.4599999999999,"(4.7243436, 50.8696549)",1024.29,0.1655201990366399,0.5930796112923367
261,"(4.719225, 50.906827)","(4.721962375513458, 50.904919530617036)",240.9,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3302.59,0.0030294432463013918,0.13844252984584535
262,"(4.694281, 50.860433)","(4.693703989579536, 50.86045913563514)",26.28,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1114.49,0.14127399909956284,0.5495906912839529
263,"(4.68745, 50.886351)","(4.684834025046898, 50.88644117163349)",170.73,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",953.24,0.18751477579664835,0.49805376059333106
264,"(4.727519, 50.884469)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1740.05,0.04709715164077079,0.04709715164077079
265,"(4.69891, 50.892595)","(4.698876670520026, 50.89363219100911)",87.43,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1371.08,0.09002856559880766,0.44700871278842363
266,"(4.695387, 50.925861)","(4.697876474649247, 50.926140349226536)",258.33,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5063.97,0.00013743288882748784,0.05539702071153952
267,"(4.683949, 50.87908)","(4.684057298015723, 50.879148686931096)",1.17,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",680.91,0.3024970323589978,0.7067156462537761
268,"(4.722927, 50.874318)","(4.723079158640057, 50.87462959163954)",56.48,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",538.59,0.3883809198380231,0.7089826852756833
269,"(4.70033, 50.879294)","(4.700198279184974, 50.87927453465376)",6.46,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",343.02,"(4.6953981, 50.8785355)",327.67,0.5624847051636974,0.8399548128746803
270,"(4.703664, 50.858502)","(4.702077424293918, 50.859212033680954)",116.5,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1511.23,0.07038797303668577,0.4014731954595156
271,"(4.688191, 50.8846)","(4.689517842360662, 50.88603101645882)",154.74,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",824.5,0.23508007316624582,0.5424112779105468
272,"(4.719228, 50.906707)","(4.721142184015008, 50.9072562844115)",260.85,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3292.75,0.0030822442372576276,0.13571348256933582
273,"(4.726063, 50.900015)","(4.723887610894125, 50.90019735692741)",156.2,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4930.01,0.0001738809079816502,0.06735826293660477
274,"(4.725074, 50.865922)","(4.727145984211318, 50.86667265703832)",155.21,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",449.64,0.45403921667054864,0.655721907387983
275,"(4.736859, 50.885358)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1685.4,0.051840847181893225,0.051840847181893225
276,"(4.710241, 50.864981)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1029.45,0.16402719407081787,0.16402719407081787
277,"(4.7221, 50.928332)","(4.722824220960379, 50.92931940859565)",137.03,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",5706.4,4.447926455262994e-05,0.046517076488346173
278,"(4.726219, 50.887513)","(4.726852796762724, 50.88772221733126)",55.73,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1954.88,0.03229683371946932,0.3457731261125439
279,"(4.709909, 50.862705)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1258.03,0.10979816174632664,0.10979816174632664
280,"(4.727706, 50.851094)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2075.28,0.026142066584958237,0.026142066584958237
281,"(4.694454, 50.923983)","(4.69689206904883, 50.92319037317843)",190.54,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4901.55,0.00018279158656171513,0.06547084204320328
282,"(4.747261, 50.865752)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1377.11,0.08908030655157463,0.08908030655157463
283,"(4.732413, 50.877136)","(4.7316465431614025, 50.87611259192271)",96.03,"(4.733752377826338, 50.88169951092022)","(4.7346682, 50.8825443)",806.71,"(4.7243436, 50.8696549)",896.94,0.20700044239009274,0.588953135389553
284,"(4.720521, 50.906588)","(4.721142184015008, 50.9072562844115)",114.63,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3471.6,0.002251498158860988,0.14875290663707788
285,"(4.706932, 50.888097)","(4.705834328960803, 50.88824746464608)",81.64,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1200.29,0.12151475835340919,0.49103145872457793
286,"(4.696409, 50.916768)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4370.27,0.0004646474186729584,0.0004646474186729584
287,"(4.703768, 50.877466)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",561.71,0.37292886517863677,0.37292886517863677
288,"(4.725665, 50.887173)","(4.725516090112125, 50.88810619345374)",83.91,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1915.48,0.034610459593763854,0.34056491503211583
289,"(4.71234, 50.877812)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",961.43,0.18483729214433461,0.18483729214433461
290,"(4.728836, 50.88662)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1946.8,0.03275834528897145,0.03275834528897145
291,"(4.721459, 50.885054)","(4.7198176217773895, 50.88496298837515)",81.94,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1594.88,0.06077219055260943,0.4017454631763852
292,"(4.742833, 50.882527)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1595.45,0.060711392586108914,0.060711392586108914
293,"(4.72172, 50.903036)","(4.721955723072051, 50.904321383369094)",123.53,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3415.92,0.002482758900052625,0.1513268956159414
294,"(4.720142, 50.883229)","(4.719625984888105, 50.88383809140454)",64.94,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1329.88,0.09678331072942918,0.4694533419805047
295,"(4.701855, 50.921842)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5467.81,6.762577558299269e-05,6.762577558299269e-05
296,"(4.690631, 50.893097)","(4.69061111816671, 50.89339866364732)",18.21,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1530.25,0.06807589103944986,0.4495225536957898
297,"(4.736406, 50.928606)","(4.735054493593249, 50.92941511486387)",93.23,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6747.2,7.151837884961873e-06,0.028966260373842142
298,"(4.71411, 50.88424)","(4.714042678992028, 50.88325290473526)",78.43,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1271.65,0.107203291241409,0.47546309488043287
299,"(4.691722, 50.859391)","(4.693703989579536, 50.86045913563514)",187.74,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1238.82,0.11356515353676064,0.421785895550471
300,"(4.739123, 50.880714)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1345.0,0.09424744523045156,0.09424744523045156
301,"(4.727869, 50.888517)","(4.727586103969154, 50.890171300337244)",174.57,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2070.54,0.02636056765584585,0.28110074599826895
302,"(4.674658, 50.853916)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",2053.97,0.0271388507036046,0.0271388507036046
303,"(4.720423, 50.888592)","(4.720980035862039, 50.88822629804471)",60.82,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1885.24,0.036498006281410006,0.35594695405618293
304,"(4.701773, 50.860794)","(4.701360679383529, 50.86164614662542)",71.28,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1291.97,0.10344549497644746,0.47480276519734427
305,"(4.693578, 50.882855)","(4.693804827739144, 50.88226700200807)",46.92,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",480.65,0.42997615262291955,0.7389119906493072
306,"(4.739442, 50.885814)","(4.740374156663524, 50.88506259873825)",80.76,"(4.733752377826338, 50.88169951092022)","(4.7346682, 50.8825443)",824.97,"(4.7243436, 50.8696549)",1870.53,0.037453064026993645,0.5947488674109531
