patient_loc,responder_loc_run1,duration_Responder_run1,Indirect_Responder_loc_run1,aed_loc_run1,duration_AED_run1,vector_loc_run1,duration_Vector_run1,prob_vec_run1,prob_resp_run1,filter_values_run1,opening_hour_run1,decline_rate_run1,max_number_responder_run1,proportion_of_CFR_run1,responder_loc_run2,duration_Responder_run2,Indirect_Responder_loc_run2,aed_loc_run2,duration_AED_run2,vector_loc_run2,duration_Vector_run2,prob_vec_run2,prob_resp_run2,filter_values_run2,opening_hour_run2,decline_rate_run2,max_number_responder_run2,proportion_of_CFR_run2,responder_loc_run3,duration_Responder_run3,Indirect_Responder_loc_run3,aed_loc_run3,duration_AED_run3,vector_loc_run3,duration_Vector_run3,prob_vec_run3,prob_resp_run3,filter_values_run3,opening_hour_run3,decline_rate_run3,max_number_responder_run3,proportion_of_CFR_run3
"(4.724486, 50.875134)","(4.725249317831257, 50.87502700420001)",66.1,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",641.37,0.3242465057909876,0.6649057531797768,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.663458, 50.872624)","(4.663579726587717, 50.87136387240516)",103.36,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",621.19,0.33594259605419413,0.6412221985637285,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.706287, 50.868107)","(4.706626205805593, 50.867873872437464)",20.62,"(4.7128914150303345, 50.86906619047053)","(4.7116128, 50.867677)",539.4,"(4.6998331, 50.8723536)",618.41,0.3375865777840803,0.7411373166795495,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.729334, 50.886379)","(4.729833230268146, 50.886051784087186)",45.11,"(4.732203779234488, 50.8819665945538)","(4.7346682, 50.8825443)",826.36,"(4.7243436, 50.8696549)",1978.53,0.030983028750326103,0.6213766794265013,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.7093, 50.870361)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",750.8,0.2675600498019277,0.2675600498019277,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.710888, 50.862229)","(4.7110584775722115, 50.86102753418255)",99.25,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1305.21,0.1010681762621788,0.4554389420373379,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.741317, 50.886149)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1968.98,0.03150699160706926,0.03150699160706926,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.674596, 50.871597)","(4.671189573332919, 50.871463106175774)",234.61,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",779.19,0.25454838667826796,0.5023616016888929,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.702134, 50.897263)","(4.699644791092837, 50.89331660457492)",359.56,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1815.57,0.04124784031599309,0.25397004254329925,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.70586, 50.881605)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",716.58,0.2841307843631432,0.2841307843631432,Yes,20.0,0.65,100.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
