patient_loc,responder_loc_run1,duration_Responder_run1,Indirect_Responder_loc_run1,aed_loc_run1,duration_AED_run1,vector_loc_run1,duration_Vector_run1,prob_vec_run1,prob_resp_run1,filter_values_run1,opening_hour_run1,decline_rate_run1,max_number_responder_run1,proportion_of_CFR_run1,responder_loc_run2,duration_Responder_run2,Indirect_Responder_loc_run2,aed_loc_run2,duration_AED_run2,vector_loc_run2,duration_Vector_run2,prob_vec_run2,prob_resp_run2,filter_values_run2,opening_hour_run2,decline_rate_run2,max_number_responder_run2,proportion_of_CFR_run2,responder_loc_run3,duration_Responder_run3,Indirect_Responder_loc_run3,aed_loc_run3,duration_AED_run3,vector_loc_run3,duration_Vector_run3,prob_vec_run3,prob_resp_run3,filter_values_run3,opening_hour_run3,decline_rate_run3,max_number_responder_run3,proportion_of_CFR_run3
"(4.724486, 50.875134)","(4.720618063647481, 50.8733272988783)",242.98,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",641.37,0.3242465057909876,0.5331678283605124,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.663458, 50.872624)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",621.19,0.33594259605419413,0.33594259605419413,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.706287, 50.868107)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",618.41,0.3375865777840803,0.3375865777840803,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.729334, 50.886379)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1978.53,0.030983028750326103,0.030983028750326103,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.7093, 50.870361)","(4.709544202580077, 50.87030728048793)",12.2,"(4.7058808301488915, 50.87413773648403)","(4.7061156, 50.8741756)",444.28999999999996,"(4.6998331, 50.8723536)",750.8,0.2675600498019277,0.7860182346265941,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.710888, 50.862229)","(4.713804721408048, 50.86160223574276)",185.93,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1305.21,0.1010681762621788,0.4087297740278126,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.741317, 50.886149)","(4.739423999938108, 50.88689474537756)",145.47,"(4.734458613282741, 50.884793443154656)","(4.7316232, 50.8846154)",1116.1299999999999,"(4.7243436, 50.8696549)",1968.98,0.03150699160706926,0.4732149869767904,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.674596, 50.871597)","(4.673994318867355, 50.87152045005844)",31.87,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",779.19,0.25454838667826796,0.6470423205475304,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.702134, 50.897263)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1815.57,0.04124784031599309,0.04124784031599309,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.70586, 50.881605)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",716.58,0.2841307843631432,0.2841307843631432,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.735139, 50.879159)","(4.733321027309908, 50.878854125263615)",180.94,"(4.734458613282741, 50.884793443154656)","(4.7316232, 50.8846154)",864.78,"(4.7243436, 50.8696549)",1102.01,0.14440419076859629,0.5143321912381897,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.657334, 50.861426)","(4.656194303306131, 50.861997288945794)",141.72,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1671.87,0.053087271447934674,0.35856422818845657,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.712731, 50.879035)","(4.712768711897878, 50.8785240673464)",30.49,"(4.715981851883627, 50.88132700959781)","(4.7156895, 50.8813682)",331.02,"(4.6998331, 50.8723536)",1008.44,0.170191789070949,0.8137469807187984,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.728813, 50.898917)","(4.729742404495023, 50.898514318659196)",56.58,"(4.729762701797958, 50.898470513787196)","(4.725975152, 50.8997303)",435.88,"(4.6658621, 50.8774603)",4760.57,0.00023413754087790495,0.7468372994094153,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.711828, 50.871651)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",859.22,0.22117573678397195,0.22117573678397195,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.693275, 50.875681)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",321.83,0.5682827152913023,0.5682827152913023,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.717382, 50.882139)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1200.4,0.1214912887145907,0.1214912887145907,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.735101, 50.876686)","(4.734341983255273, 50.87518637507758)",203.91,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1034.15,0.1626790093063426,0.4586160462636987,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.69352, 50.85851)","(4.695403027791581, 50.858267053784765)",185.26,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1323.73,0.09783418173331562,0.4052438134068134,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.653801, 50.856571)","(4.661522178190194, 50.86003344530439)",530.94,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",2178.93,0.021791837489887545,0.17051312164333657,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.699619, 50.879152)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",289.84,0.6011194987775799,0.6011194987775799,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.696876, 50.893705)","(4.697331337613178, 50.895010838359546)",125.59,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1590.33,0.061259695526855604,0.3813195865780826,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.726534, 50.887677)","(4.727246016034069, 50.887903025865064)",38.18,"(4.724086474534773, 50.884835218621596)","(4.723594454, 50.88498776)",342.54,"(4.7243436, 50.8696549)",1975.32,0.031158166646046884,0.8012728007875377,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.68137, 50.86165)","(4.681411176972651, 50.861264045775265)",43.71,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1509.35,0.07062072856766888,0.4400828167234818,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(4.684591, 50.885531)","(4.684439729945007, 50.88542799786501)",22.3,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1048.05,0.1587563237665051,0.5712750272945794,Yes,8.0,0.76,150.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
